2026-07-03 16:38:11 [INFO] Detector: 游戏状态检测器初始化完成
2026-07-03 16:38:11 [INFO] WindowManager: 窗口管理器初始化完成
2026-07-03 16:38:11 [INFO] BrowserController: 浏览器控制器初始化完成
2026-07-03 16:38:11 [INFO] InputController: 输入控制器初始化完成
2026-07-03 16:38:11 [INFO] MainController: ============================================================
2026-07-03 16:38:11 [INFO] MainController: 自动切换控制器初始化完成
2026-07-03 16:38:11 [INFO] MainController: ============================================================
2026-07-03 16:38:11 [INFO] MainController: 正在检查系统前提条件...
2026-07-03 16:38:35 [INFO] MainController: 运行时间: 22.6秒 | FPS: 8.0 | 状态: uncertain | 亮度: 24.3 | CPU: 0.0%
2026-07-03 16:38:35 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:35 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:36 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:36 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:36 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:36 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:36 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:36 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:36 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:36 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:37 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:37 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:37 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:37 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:37 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:37 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:37 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:37 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:38 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:38 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:38 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:38 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:38 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:38 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:38 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:38 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:39 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:39 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:39 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:39 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:39 [INFO] MainController: 运行时间: 26.4秒 | FPS: 8.0 | 状态: uncertain | 亮度: 26.5 | CPU: 0.0%
2026-07-03 16:38:39 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:39 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:39 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:39 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:40 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:40 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:40 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:40 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:40 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:40 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:40 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:40 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:41 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:41 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:41 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:41 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:41 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:41 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:41 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:41 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:42 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:42 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:42 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:42 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:42 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:42 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:42 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:42 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:43 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:43 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:43 [INFO] MainController: 运行时间: 30.2秒 | FPS: 8.0 | 状态: uncertain | 亮度: 24.3 | CPU: 0.0%
2026-07-03 16:38:43 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:43 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:43 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:43 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:43 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:43 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:44 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:44 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:44 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:44 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:44 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:44 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:44 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:44 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:45 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:45 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:45 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:45 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:45 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:45 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:45 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:45 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:46 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:46 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:46 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:46 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:46 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:46 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:46 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:46 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:47 [INFO] MainController: 运行时间: 33.9秒 | FPS: 8.0 | 状态: uncertain | 亮度: 27.1 | CPU: 0.0%
2026-07-03 16:38:47 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:47 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:47 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:47 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:47 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:47 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:47 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:47 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:48 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:48 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:48 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:48 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:48 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:48 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:48 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:48 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:49 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:49 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:49 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:49 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:49 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:49 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:49 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:49 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:50 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:50 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:50 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:50 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:50 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:50 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:50 [INFO] MainController: 运行时间: 37.7秒 | FPS: 8.0 | 状态: uncertain | 亮度: 25.8 | CPU: 0.0%
2026-07-03 16:38:50 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:50 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:51 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:51 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:51 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:51 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:51 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:51 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:51 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:51 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:52 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:52 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:52 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:52 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:52 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:52 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:52 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:52 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:53 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:53 [INFO] Detector: 正在学习基准亮度... (0/100)
2026-07-03 16:38:53 [INFO] Detector: 正在学习基准亮度... (0/100)
